_step,mean_eps_reward,run_name,seed,agent,opponent,pink_noise,total-steps,quantile_critic,num-parallel-envs
36933,-11.302,eternal-sweep-4,12,sac,strong,False,250000,True,8
36954,-11.295,eternal-sweep-4,12,sac,strong,False,250000,True,8
36955,-11.295,eternal-sweep-4,12,sac,strong,False,250000,True,8
36962,-11.294,eternal-sweep-4,12,sac,strong,False,250000,True,8
36989,-11.273,eternal-sweep-4,12,sac,strong,False,250000,True,8
36992,-11.273,eternal-sweep-4,12,sac,strong,False,250000,True,8
37014,-11.268,eternal-sweep-4,12,sac,strong,False,250000,True,8
37017,-11.268,eternal-sweep-4,12,sac,strong,False,250000,True,8
37025,-11.268,eternal-sweep-4,12,sac,strong,False,250000,True,8
37039,-11.268,eternal-sweep-4,12,sac,strong,False,250000,True,8
37058,-11.261,eternal-sweep-4,12,sac,strong,False,250000,True,8
37087,-11.257,eternal-sweep-4,12,sac,strong,False,250000,True,8
37212,-11.24,eternal-sweep-4,12,sac,strong,False,250000,True,8
37216,-11.24,eternal-sweep-4,12,sac,strong,False,250000,True,8
37230,-11.229,eternal-sweep-4,12,sac,strong,False,250000,True,8
37242,-11.229,eternal-sweep-4,12,sac,strong,False,250000,True,8
37253,-11.222,eternal-sweep-4,12,sac,strong,False,250000,True,8
37289,-11.222,eternal-sweep-4,12,sac,strong,False,250000,True,8
37466,-11.155,eternal-sweep-4,12,sac,strong,False,250000,True,8
37502,-11.15,eternal-sweep-4,12,sac,strong,False,250000,True,8
37535,-11.15,eternal-sweep-4,12,sac,strong,False,250000,True,8
37591,-11.144,eternal-sweep-4,12,sac,strong,False,250000,True,8
37592,-11.144,eternal-sweep-4,12,sac,strong,False,250000,True,8
37616,-11.129,eternal-sweep-4,12,sac,strong,False,250000,True,8
37621,-11.129,eternal-sweep-4,12,sac,strong,False,250000,True,8
37655,-11.118,eternal-sweep-4,12,sac,strong,False,250000,True,8
37659,-11.118,eternal-sweep-4,12,sac,strong,False,250000,True,8
37662,-11.118,eternal-sweep-4,12,sac,strong,False,250000,True,8
37678,-11.118,eternal-sweep-4,12,sac,strong,False,250000,True,8
37711,-11.114,eternal-sweep-4,12,sac,strong,False,250000,True,8
37727,-11.11,eternal-sweep-4,12,sac,strong,False,250000,True,8
37732,-11.11,eternal-sweep-4,12,sac,strong,False,250000,True,8
37794,-11.11,eternal-sweep-4,12,sac,strong,False,250000,True,8
37829,-11.102,eternal-sweep-4,12,sac,strong,False,250000,True,8
37833,-11.102,eternal-sweep-4,12,sac,strong,False,250000,True,8
37855,-11.096,eternal-sweep-4,12,sac,strong,False,250000,True,8
37857,-11.096,eternal-sweep-4,12,sac,strong,False,250000,True,8
37900,-11.085,eternal-sweep-4,12,sac,strong,False,250000,True,8
37904,-11.073,eternal-sweep-4,12,sac,strong,False,250000,True,8
37914,-11.073,eternal-sweep-4,12,sac,strong,False,250000,True,8
37930,-11.073,eternal-sweep-4,12,sac,strong,False,250000,True,8
38020,-11.061,eternal-sweep-4,12,sac,strong,False,250000,True,8
38036,-11.061,eternal-sweep-4,12,sac,strong,False,250000,True,8
38041,-11.061,eternal-sweep-4,12,sac,strong,False,250000,True,8
38045,-11.061,eternal-sweep-4,12,sac,strong,False,250000,True,8
38058,-11.061,eternal-sweep-4,12,sac,strong,False,250000,True,8
38061,-11.061,eternal-sweep-4,12,sac,strong,False,250000,True,8
38067,-11.057,eternal-sweep-4,12,sac,strong,False,250000,True,8
38075,-11.057,eternal-sweep-4,12,sac,strong,False,250000,True,8
38116,-11.041,eternal-sweep-4,12,sac,strong,False,250000,True,8
38183,-11.024,eternal-sweep-4,12,sac,strong,False,250000,True,8
38197,-11.021,eternal-sweep-4,12,sac,strong,False,250000,True,8
38200,-11.021,eternal-sweep-4,12,sac,strong,False,250000,True,8
38240,-11.011,eternal-sweep-4,12,sac,strong,False,250000,True,8
38302,-11.006,eternal-sweep-4,12,sac,strong,False,250000,True,8
38305,-11.006,eternal-sweep-4,12,sac,strong,False,250000,True,8
38385,-10.996,eternal-sweep-4,12,sac,strong,False,250000,True,8
38421,-10.989,eternal-sweep-4,12,sac,strong,False,250000,True,8
38509,-10.976,eternal-sweep-4,12,sac,strong,False,250000,True,8
38523,-10.97,eternal-sweep-4,12,sac,strong,False,250000,True,8
38533,-10.97,eternal-sweep-4,12,sac,strong,False,250000,True,8
38568,-10.97,eternal-sweep-4,12,sac,strong,False,250000,True,8
38583,-10.97,eternal-sweep-4,12,sac,strong,False,250000,True,8
38645,-10.956,eternal-sweep-4,12,sac,strong,False,250000,True,8
38663,-10.951,eternal-sweep-4,12,sac,strong,False,250000,True,8
38694,-10.946,eternal-sweep-4,12,sac,strong,False,250000,True,8
38700,-10.946,eternal-sweep-4,12,sac,strong,False,250000,True,8
38734,-10.938,eternal-sweep-4,12,sac,strong,False,250000,True,8
38792,-10.937,eternal-sweep-4,12,sac,strong,False,250000,True,8
38803,-10.937,eternal-sweep-4,12,sac,strong,False,250000,True,8
38830,-10.937,eternal-sweep-4,12,sac,strong,False,250000,True,8
38847,-10.937,eternal-sweep-4,12,sac,strong,False,250000,True,8
38880,-10.928,eternal-sweep-4,12,sac,strong,False,250000,True,8
38917,-10.922,eternal-sweep-4,12,sac,strong,False,250000,True,8
38921,-10.922,eternal-sweep-4,12,sac,strong,False,250000,True,8
38936,-10.922,eternal-sweep-4,12,sac,strong,False,250000,True,8
38956,-10.913,eternal-sweep-4,12,sac,strong,False,250000,True,8
38960,-10.913,eternal-sweep-4,12,sac,strong,False,250000,True,8
38965,-10.913,eternal-sweep-4,12,sac,strong,False,250000,True,8
39089,-10.888,eternal-sweep-4,12,sac,strong,False,250000,True,8
39148,-10.888,eternal-sweep-4,12,sac,strong,False,250000,True,8
39163,-10.888,eternal-sweep-4,12,sac,strong,False,250000,True,8
39197,-10.883,eternal-sweep-4,12,sac,strong,False,250000,True,8
39203,-10.883,eternal-sweep-4,12,sac,strong,False,250000,True,8
39264,-10.872,eternal-sweep-4,12,sac,strong,False,250000,True,8
39265,-10.872,eternal-sweep-4,12,sac,strong,False,250000,True,8
39274,-10.867,eternal-sweep-4,12,sac,strong,False,250000,True,8
39280,-10.867,eternal-sweep-4,12,sac,strong,False,250000,True,8
39287,-10.867,eternal-sweep-4,12,sac,strong,False,250000,True,8
39291,-10.867,eternal-sweep-4,12,sac,strong,False,250000,True,8
39292,-10.867,eternal-sweep-4,12,sac,strong,False,250000,True,8
39293,-10.867,eternal-sweep-4,12,sac,strong,False,250000,True,8
39322,-10.856,eternal-sweep-4,12,sac,strong,False,250000,True,8
39331,-10.856,eternal-sweep-4,12,sac,strong,False,250000,True,8
39336,-10.856,eternal-sweep-4,12,sac,strong,False,250000,True,8
39347,-10.856,eternal-sweep-4,12,sac,strong,False,250000,True,8
39387,-10.846,eternal-sweep-4,12,sac,strong,False,250000,True,8
39412,-10.846,eternal-sweep-4,12,sac,strong,False,250000,True,8
39432,-10.846,eternal-sweep-4,12,sac,strong,False,250000,True,8
39437,-10.846,eternal-sweep-4,12,sac,strong,False,250000,True,8
39479,-10.837,eternal-sweep-4,12,sac,strong,False,250000,True,8
39539,-10.816,eternal-sweep-4,12,sac,strong,False,250000,True,8
39575,-10.815,eternal-sweep-4,12,sac,strong,False,250000,True,8
39583,-10.815,eternal-sweep-4,12,sac,strong,False,250000,True,8
39596,-10.815,eternal-sweep-4,12,sac,strong,False,250000,True,8
39636,-10.804,eternal-sweep-4,12,sac,strong,False,250000,True,8
39640,-10.804,eternal-sweep-4,12,sac,strong,False,250000,True,8
39644,-10.804,eternal-sweep-4,12,sac,strong,False,250000,True,8
39672,-10.804,eternal-sweep-4,12,sac,strong,False,250000,True,8
39701,-10.803,eternal-sweep-4,12,sac,strong,False,250000,True,8
39717,-10.798,eternal-sweep-4,12,sac,strong,False,250000,True,8
39737,-10.798,eternal-sweep-4,12,sac,strong,False,250000,True,8
39765,-10.798,eternal-sweep-4,12,sac,strong,False,250000,True,8
39795,-10.777,eternal-sweep-4,12,sac,strong,False,250000,True,8
39806,-10.773,eternal-sweep-4,12,sac,strong,False,250000,True,8
39862,-10.762,eternal-sweep-4,12,sac,strong,False,250000,True,8
39891,-10.756,eternal-sweep-4,12,sac,strong,False,250000,True,8
39971,-10.741,eternal-sweep-4,12,sac,strong,False,250000,True,8
39973,-10.741,eternal-sweep-4,12,sac,strong,False,250000,True,8
39985,-10.73,eternal-sweep-4,12,sac,strong,False,250000,True,8
39992,-10.73,eternal-sweep-4,12,sac,strong,False,250000,True,8
40077,-10.723,eternal-sweep-4,12,sac,strong,False,250000,True,8
40131,-10.709,eternal-sweep-4,12,sac,strong,False,250000,True,8
40145,-10.709,eternal-sweep-4,12,sac,strong,False,250000,True,8
40159,-10.709,eternal-sweep-4,12,sac,strong,False,250000,True,8
40231,-10.699,eternal-sweep-4,12,sac,strong,False,250000,True,8
40252,-10.699,eternal-sweep-4,12,sac,strong,False,250000,True,8
40264,-10.69,eternal-sweep-4,12,sac,strong,False,250000,True,8
40278,-10.69,eternal-sweep-4,12,sac,strong,False,250000,True,8
40294,-10.685,eternal-sweep-4,12,sac,strong,False,250000,True,8
40295,-10.685,eternal-sweep-4,12,sac,strong,False,250000,True,8
40352,-10.671,eternal-sweep-4,12,sac,strong,False,250000,True,8
40368,-10.671,eternal-sweep-4,12,sac,strong,False,250000,True,8
40395,-10.665,eternal-sweep-4,12,sac,strong,False,250000,True,8
40474,-10.656,eternal-sweep-4,12,sac,strong,False,250000,True,8
40481,-10.656,eternal-sweep-4,12,sac,strong,False,250000,True,8
40482,-10.656,eternal-sweep-4,12,sac,strong,False,250000,True,8
40509,-10.652,eternal-sweep-4,12,sac,strong,False,250000,True,8
40524,-10.652,eternal-sweep-4,12,sac,strong,False,250000,True,8
40531,-10.652,eternal-sweep-4,12,sac,strong,False,250000,True,8
40553,-10.647,eternal-sweep-4,12,sac,strong,False,250000,True,8
40577,-10.642,eternal-sweep-4,12,sac,strong,False,250000,True,8
40581,-10.637,eternal-sweep-4,12,sac,strong,False,250000,True,8
40591,-10.633,eternal-sweep-4,12,sac,strong,False,250000,True,8
40667,-10.628,eternal-sweep-4,12,sac,strong,False,250000,True,8
40679,-10.628,eternal-sweep-4,12,sac,strong,False,250000,True,8
40680,-10.628,eternal-sweep-4,12,sac,strong,False,250000,True,8
40684,-10.628,eternal-sweep-4,12,sac,strong,False,250000,True,8
40724,-10.628,eternal-sweep-4,12,sac,strong,False,250000,True,8
40770,-10.624,eternal-sweep-4,12,sac,strong,False,250000,True,8
40776,-10.624,eternal-sweep-4,12,sac,strong,False,250000,True,8
40808,-10.615,eternal-sweep-4,12,sac,strong,False,250000,True,8
40828,-10.615,eternal-sweep-4,12,sac,strong,False,250000,True,8
40833,-10.61,eternal-sweep-4,12,sac,strong,False,250000,True,8
40906,-10.602,eternal-sweep-4,12,sac,strong,False,250000,True,8
40945,-10.592,eternal-sweep-4,12,sac,strong,False,250000,True,8
40960,-10.584,eternal-sweep-4,12,sac,strong,False,250000,True,8
41016,-10.58,eternal-sweep-4,12,sac,strong,False,250000,True,8
41047,-10.554,eternal-sweep-4,12,sac,strong,False,250000,True,8
41050,-10.554,eternal-sweep-4,12,sac,strong,False,250000,True,8
41099,-10.53,eternal-sweep-4,12,sac,strong,False,250000,True,8
41109,-10.52,eternal-sweep-4,12,sac,strong,False,250000,True,8
41163,-10.509,eternal-sweep-4,12,sac,strong,False,250000,True,8
41209,-10.5,eternal-sweep-4,12,sac,strong,False,250000,True,8
41235,-10.5,eternal-sweep-4,12,sac,strong,False,250000,True,8
41265,-10.5,eternal-sweep-4,12,sac,strong,False,250000,True,8
41276,-10.5,eternal-sweep-4,12,sac,strong,False,250000,True,8
41300,-10.495,eternal-sweep-4,12,sac,strong,False,250000,True,8
41306,-10.495,eternal-sweep-4,12,sac,strong,False,250000,True,8
41349,-10.487,eternal-sweep-4,12,sac,strong,False,250000,True,8
41354,-10.487,eternal-sweep-4,12,sac,strong,False,250000,True,8
41370,-10.477,eternal-sweep-4,12,sac,strong,False,250000,True,8
41386,-10.477,eternal-sweep-4,12,sac,strong,False,250000,True,8
41417,-10.477,eternal-sweep-4,12,sac,strong,False,250000,True,8
41462,-10.468,eternal-sweep-4,12,sac,strong,False,250000,True,8
41507,-10.468,eternal-sweep-4,12,sac,strong,False,250000,True,8
41557,-10.453,eternal-sweep-4,12,sac,strong,False,250000,True,8
41613,-10.435,eternal-sweep-4,12,sac,strong,False,250000,True,8
41643,-10.435,eternal-sweep-4,12,sac,strong,False,250000,True,8
41653,-10.435,eternal-sweep-4,12,sac,strong,False,250000,True,8
41701,-10.43,eternal-sweep-4,12,sac,strong,False,250000,True,8
41706,-10.425,eternal-sweep-4,12,sac,strong,False,250000,True,8
41710,-10.425,eternal-sweep-4,12,sac,strong,False,250000,True,8
41772,-10.415,eternal-sweep-4,12,sac,strong,False,250000,True,8
41782,-10.411,eternal-sweep-4,12,sac,strong,False,250000,True,8
41793,-10.411,eternal-sweep-4,12,sac,strong,False,250000,True,8
41841,-10.398,eternal-sweep-4,12,sac,strong,False,250000,True,8
41923,-10.369,eternal-sweep-4,12,sac,strong,False,250000,True,8
41966,-10.361,eternal-sweep-4,12,sac,strong,False,250000,True,8
41978,-10.361,eternal-sweep-4,12,sac,strong,False,250000,True,8
41998,-10.361,eternal-sweep-4,12,sac,strong,False,250000,True,8
42044,-10.346,eternal-sweep-4,12,sac,strong,False,250000,True,8
42153,-10.296,eternal-sweep-4,12,sac,strong,False,250000,True,8
42168,-10.296,eternal-sweep-4,12,sac,strong,False,250000,True,8
42174,-10.296,eternal-sweep-4,12,sac,strong,False,250000,True,8
42188,-10.296,eternal-sweep-4,12,sac,strong,False,250000,True,8
42210,-10.287,eternal-sweep-4,12,sac,strong,False,250000,True,8
42224,-10.287,eternal-sweep-4,12,sac,strong,False,250000,True,8
42234,-10.287,eternal-sweep-4,12,sac,strong,False,250000,True,8
42239,-10.287,eternal-sweep-4,12,sac,strong,False,250000,True,8
42258,-10.287,eternal-sweep-4,12,sac,strong,False,250000,True,8
42264,-10.287,eternal-sweep-4,12,sac,strong,False,250000,True,8
42301,-10.283,eternal-sweep-4,12,sac,strong,False,250000,True,8
42308,-10.283,eternal-sweep-4,12,sac,strong,False,250000,True,8
42310,-10.283,eternal-sweep-4,12,sac,strong,False,250000,True,8
42325,-10.283,eternal-sweep-4,12,sac,strong,False,250000,True,8
42349,-10.284,eternal-sweep-4,12,sac,strong,False,250000,True,8
42350,-10.282,eternal-sweep-4,12,sac,strong,False,250000,True,8
42391,-10.265,eternal-sweep-4,12,sac,strong,False,250000,True,8
42471,-10.232,eternal-sweep-4,12,sac,strong,False,250000,True,8
42509,-10.222,eternal-sweep-4,12,sac,strong,False,250000,True,8
42517,-10.222,eternal-sweep-4,12,sac,strong,False,250000,True,8
42528,-10.222,eternal-sweep-4,12,sac,strong,False,250000,True,8
42548,-10.212,eternal-sweep-4,12,sac,strong,False,250000,True,8
42567,-10.203,eternal-sweep-4,12,sac,strong,False,250000,True,8
42587,-10.2,eternal-sweep-4,12,sac,strong,False,250000,True,8
42592,-10.2,eternal-sweep-4,12,sac,strong,False,250000,True,8
42598,-10.2,eternal-sweep-4,12,sac,strong,False,250000,True,8
42621,-10.193,eternal-sweep-4,12,sac,strong,False,250000,True,8
42634,-10.193,eternal-sweep-4,12,sac,strong,False,250000,True,8
42654,-10.193,eternal-sweep-4,12,sac,strong,False,250000,True,8
42656,-10.193,eternal-sweep-4,12,sac,strong,False,250000,True,8
42681,-10.188,eternal-sweep-4,12,sac,strong,False,250000,True,8
42782,-10.18,eternal-sweep-4,12,sac,strong,False,250000,True,8
42801,-10.177,eternal-sweep-4,12,sac,strong,False,250000,True,8
42832,-10.164,eternal-sweep-4,12,sac,strong,False,250000,True,8
42840,-10.159,eternal-sweep-4,12,sac,strong,False,250000,True,8
42891,-10.135,eternal-sweep-4,12,sac,strong,False,250000,True,8
42915,-10.13,eternal-sweep-4,12,sac,strong,False,250000,True,8
42925,-10.13,eternal-sweep-4,12,sac,strong,False,250000,True,8
43030,-10.107,eternal-sweep-4,12,sac,strong,False,250000,True,8
43068,-10.108,eternal-sweep-4,12,sac,strong,False,250000,True,8
43077,-10.099,eternal-sweep-4,12,sac,strong,False,250000,True,8
43089,-10.099,eternal-sweep-4,12,sac,strong,False,250000,True,8
43090,-10.099,eternal-sweep-4,12,sac,strong,False,250000,True,8
43103,-10.094,eternal-sweep-4,12,sac,strong,False,250000,True,8
43124,-10.094,eternal-sweep-4,12,sac,strong,False,250000,True,8
43167,-10.077,eternal-sweep-4,12,sac,strong,False,250000,True,8
43226,-10.063,eternal-sweep-4,12,sac,strong,False,250000,True,8
43237,-10.063,eternal-sweep-4,12,sac,strong,False,250000,True,8
43278,-10.05,eternal-sweep-4,12,sac,strong,False,250000,True,8
43286,-10.041,eternal-sweep-4,12,sac,strong,False,250000,True,8
43288,-10.041,eternal-sweep-4,12,sac,strong,False,250000,True,8
43321,-10.039,eternal-sweep-4,12,sac,strong,False,250000,True,8
43347,-10.039,eternal-sweep-4,12,sac,strong,False,250000,True,8
43352,-10.039,eternal-sweep-4,12,sac,strong,False,250000,True,8
43366,-10.04,eternal-sweep-4,12,sac,strong,False,250000,True,8
43408,-10.04,eternal-sweep-4,12,sac,strong,False,250000,True,8
43441,-10.032,eternal-sweep-4,12,sac,strong,False,250000,True,8
43513,-10.016,eternal-sweep-4,12,sac,strong,False,250000,True,8
43527,-10.016,eternal-sweep-4,12,sac,strong,False,250000,True,8
43540,-10.011,eternal-sweep-4,12,sac,strong,False,250000,True,8
43546,-10.011,eternal-sweep-4,12,sac,strong,False,250000,True,8
43553,-10.011,eternal-sweep-4,12,sac,strong,False,250000,True,8
43578,-9.989,eternal-sweep-4,12,sac,strong,False,250000,True,8
43587,-9.989,eternal-sweep-4,12,sac,strong,False,250000,True,8
43597,-9.989,eternal-sweep-4,12,sac,strong,False,250000,True,8
43629,-9.975,eternal-sweep-4,12,sac,strong,False,250000,True,8
43653,-9.975,eternal-sweep-4,12,sac,strong,False,250000,True,8
43727,-9.964,eternal-sweep-4,12,sac,strong,False,250000,True,8
43741,-9.964,eternal-sweep-4,12,sac,strong,False,250000,True,8
43784,-9.96,eternal-sweep-4,12,sac,strong,False,250000,True,8
43811,-9.95,eternal-sweep-4,12,sac,strong,False,250000,True,8
43824,-9.94,eternal-sweep-4,12,sac,strong,False,250000,True,8
43825,-9.936,eternal-sweep-4,12,sac,strong,False,250000,True,8
43830,-9.931,eternal-sweep-4,12,sac,strong,False,250000,True,8
43852,-9.922,eternal-sweep-4,12,sac,strong,False,250000,True,8
43854,-9.922,eternal-sweep-4,12,sac,strong,False,250000,True,8
43856,-9.922,eternal-sweep-4,12,sac,strong,False,250000,True,8
43871,-9.903,eternal-sweep-4,12,sac,strong,False,250000,True,8
43874,-9.903,eternal-sweep-4,12,sac,strong,False,250000,True,8
43902,-9.899,eternal-sweep-4,12,sac,strong,False,250000,True,8
43905,-9.899,eternal-sweep-4,12,sac,strong,False,250000,True,8
43936,-9.889,eternal-sweep-4,12,sac,strong,False,250000,True,8
43968,-9.88,eternal-sweep-4,12,sac,strong,False,250000,True,8
44001,-9.88,eternal-sweep-4,12,sac,strong,False,250000,True,8
44033,-9.88,eternal-sweep-4,12,sac,strong,False,250000,True,8
44051,-9.88,eternal-sweep-4,12,sac,strong,False,250000,True,8
44076,-9.876,eternal-sweep-4,12,sac,strong,False,250000,True,8
44087,-9.873,eternal-sweep-4,12,sac,strong,False,250000,True,8
44094,-9.868,eternal-sweep-4,12,sac,strong,False,250000,True,8
44153,-9.837,eternal-sweep-4,12,sac,strong,False,250000,True,8
44173,-9.835,eternal-sweep-4,12,sac,strong,False,250000,True,8
44238,-9.803,eternal-sweep-4,12,sac,strong,False,250000,True,8
44261,-9.803,eternal-sweep-4,12,sac,strong,False,250000,True,8
44272,-9.803,eternal-sweep-4,12,sac,strong,False,250000,True,8
44299,-9.803,eternal-sweep-4,12,sac,strong,False,250000,True,8
44365,-9.787,eternal-sweep-4,12,sac,strong,False,250000,True,8
44427,-9.75,eternal-sweep-4,12,sac,strong,False,250000,True,8
44435,-9.75,eternal-sweep-4,12,sac,strong,False,250000,True,8
44477,-9.733,eternal-sweep-4,12,sac,strong,False,250000,True,8
44490,-9.733,eternal-sweep-4,12,sac,strong,False,250000,True,8
44514,-9.714,eternal-sweep-4,12,sac,strong,False,250000,True,8
44565,-9.707,eternal-sweep-4,12,sac,strong,False,250000,True,8
44631,-9.672,eternal-sweep-4,12,sac,strong,False,250000,True,8
44641,-9.672,eternal-sweep-4,12,sac,strong,False,250000,True,8
44648,-9.672,eternal-sweep-4,12,sac,strong,False,250000,True,8
44656,-9.672,eternal-sweep-4,12,sac,strong,False,250000,True,8
44705,-9.669,eternal-sweep-4,12,sac,strong,False,250000,True,8
44707,-9.669,eternal-sweep-4,12,sac,strong,False,250000,True,8
44715,-9.661,eternal-sweep-4,12,sac,strong,False,250000,True,8
44729,-9.661,eternal-sweep-4,12,sac,strong,False,250000,True,8
44781,-9.653,eternal-sweep-4,12,sac,strong,False,250000,True,8
44801,-9.644,eternal-sweep-4,12,sac,strong,False,250000,True,8
44807,-9.644,eternal-sweep-4,12,sac,strong,False,250000,True,8
44831,-9.635,eternal-sweep-4,12,sac,strong,False,250000,True,8
44918,-9.6,eternal-sweep-4,12,sac,strong,False,250000,True,8
44929,-9.59,eternal-sweep-4,12,sac,strong,False,250000,True,8
